,Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,Customer Lifetime Value,EnrollmentType,IsCancelled,Tenure_months
3702,137850,Muoi Tuten,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,92766.0,Married,Aurora,2016-01-06,20096.89,Standard,0,121.0
3703,512169,Cuc Cherrette,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Suburban,92766.0,Married,Aurora,2017-08-03,20096.89,Standard,1,17.4
3704,661411,Lala Hladek,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,92766.0,Married,Aurora,2015-12-29,20096.89,Standard,0,121.2
3705,711565,Madaline Carpen,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,92766.0,Married,Aurora,2020-02-05,20096.89,Standard,0,71.3
3706,241677,Lizabeth Sayco,Alberta,Peace River,56.23418,-117.28938,V5R 1W3,female,Bachelor,Suburban,24804.0,Married,Aurora,2015-10-13,20171.96,Standard,0,123.8
3707,825484,Gabriela Tansley,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Rural,77058.0,Divorced,Aurora,2019-05-09,20215.39,Standard,0,80.3
3708,216666,Coy Schappell,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Rural,0.0,Single,Aurora,2016-01-13,20370.77,Standard,1,20.5
3709,721494,Corinna Mcclure,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,92850.0,Single,Aurora,2020-09-13,20395.97,Standard,0,63.9
3710,118376,Sue Wittry,British Columbia,Kelowna,49.887951,-119.49601,V5R 1W3,female,College,Rural,0.0,Married,Aurora,2020-12-19,20455.25,Standard,1,8.1
3711,905806,Georgianne Chason,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Urban,0.0,Married,Aurora,2016-06-30,20455.25,Standard,0,115.1
3712,197086,Jacques Orce,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Rural,89025.0,Married,Aurora,2019-12-09,20467.72,Standard,0,73.2
3713,304080,Sherley Estela,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,56070.0,Divorced,Aurora,2021-08-24,20498.83,Standard,0,52.4
3714,775520,Suzi Casasola,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Doctor,Urban,12503.0,Single,Aurora,2018-10-11,20531.65,Standard,1,21.6
3715,409051,Faviola Nagengast,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Urban,0.0,Single,Aurora,2017-02-28,20534.39,Standard,0,107.0
3716,590280,Lauren Heising,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Rural,0.0,Single,Aurora,2017-01-21,20552.62,Standard,0,108.3
3717,737842,Jarrett Nishina,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Single,Aurora,2016-09-10,20579.69,Standard,0,112.7
3718,296095,Shelly Weyhrauch,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Single,Aurora,2021-10-04,20604.02,Standard,0,51.0
3719,430097,Eda Cecilio,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,28935.0,Married,Aurora,2017-09-24,20631.15,Standard,0,100.1
3720,432366,Librada Kovaleski,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,28935.0,Married,Aurora,2016-09-30,20631.15,Standard,0,112.0
3721,175169,Shantell Antis,Ontario,Toronto,43.653225,-79.383186,V5R 1W3,female,Bachelor,Rural,84106.0,Single,Aurora,2019-06-19,20635.08,Standard,0,79.0
3722,784710,Laurene Welters,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Urban,0.0,Single,Aurora,2021-03-17,20700.86,2021 Promotion,0,57.7
3723,406411,Kaylene Sperle,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,92079.0,Married,Aurora,2016-02-06,20708.26,Standard,0,119.9
3724,258166,Guadalupe Shaikh,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Rural,0.0,Married,Aurora,2016-07-26,20864.31,Standard,0,114.2
3725,357298,Alessandra Hauer,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,High School or Below,Rural,16113.0,Married,Aurora,2018-10-10,20885.56,Standard,0,87.4
3726,730214,Dorthy Pappajohn,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Rural,20309.0,Divorced,Aurora,2017-07-29,20936.33,Standard,0,102.0
3727,811333,Dee Gervase,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Suburban,69738.0,Married,Aurora,2017-04-26,20946.19,Standard,0,105.1
3728,157751,Melva Voiles,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Urban,0.0,Single,Aurora,2018-03-12,20957.61,Standard,0,94.4
3729,789149,Garnet Streiff,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,61347.0,Married,Aurora,2016-10-04,21101.21,Standard,0,111.9
3730,667398,Drema Heagney,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,College,Rural,0.0,Married,Aurora,2019-10-14,21112.54,Standard,1,8.1
3731,540112,Sherika Moscrip,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,48642.0,Married,Aurora,2015-06-21,21151.23,Standard,0,127.6
3732,744746,Denese Deis,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Urban,0.0,Single,Aurora,2018-09-21,21159.3,Standard,1,0.9
3733,823113,Royce Gyaki,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Married,Aurora,2016-07-27,21172.39,Standard,0,114.2
3734,482922,Ellsworth Nastase,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,24930.0,Married,Aurora,2021-02-16,21205.38,2021 Promotion,0,58.7
3735,467222,Carter Rais,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Rural,0.0,Single,Aurora,2017-08-01,21240.94,Standard,0,101.9
3736,204424,Von Calwell,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,College,Urban,0.0,Married,Aurora,2017-01-03,21283.64,Standard,0,108.9
3737,477219,Yoshie Nose,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,College,Rural,0.0,Married,Aurora,2018-07-04,21343.47,Standard,0,90.6
3738,817298,Margrett Cramblet,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,21897.0,Single,Aurora,2021-08-13,21418.36,Standard,0,52.8
3739,106757,Kimberli Lothrop,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Rural,0.0,Married,Aurora,2018-06-03,21423.64,Standard,0,91.7
3740,210755,Kirstie Fee,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Married,Aurora,2020-02-27,21423.64,Standard,0,70.5
3741,272476,Fatima Musco,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Urban,0.0,Married,Aurora,2020-07-31,21423.64,Standard,0,65.4
3742,476648,Horacio Wemhoff,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Rural,0.0,Married,Aurora,2018-08-14,21423.64,Standard,0,89.3
3743,676669,Gabriel Bulter,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,60228.0,Divorced,Aurora,2016-03-30,21504.34,Standard,0,118.2
3744,922815,Lianne Vahle,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Rural,60228.0,Divorced,Aurora,2018-04-07,21504.34,Standard,0,93.6
3745,947026,Therese Fiers,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Doctor,Urban,11538.0,Married,Aurora,2019-08-30,21528.57,Standard,0,76.6
3746,162155,Sunny Curtin,Alberta,Peace River,56.23418,-117.28938,V5R 1W3,female,College,Suburban,0.0,Single,Aurora,2018-12-25,21531.33,Standard,1,8.1
3747,234807,Caridad Daron,Ontario,Toronto,43.653225,-79.383186,V5R 1W3,female,Master,Urban,23909.0,Single,Aurora,2020-02-07,21569.34,Standard,0,71.2
3748,715271,Eleonora Harsin,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Master,Suburban,23909.0,Single,Aurora,2016-09-03,21569.34,Standard,0,112.9
3749,876243,Caitlyn Sabella,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,51204.0,Married,Aurora,2017-11-19,21592.1,Standard,1,8.1
3750,496329,Tera Otanicar,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,male,Bachelor,Rural,62370.0,Married,Aurora,2020-03-08,21710.28,Standard,0,70.2
3751,881428,Arron Rosano,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Urban,30095.0,Married,Aurora,2018-07-08,21740.03,Standard,1,8.1
3752,259446,Maudie Hamper,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,35124.0,Married,Aurora,2018-04-27,21768.7,Standard,0,92.9
3753,695987,Conrad Eichhorst,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Rural,48107.0,Divorced,Aurora,2020-06-28,21850.35,Standard,0,66.5
3754,465476,Ariel Desch,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,51056.0,Married,Aurora,2017-07-10,21850.84,Standard,1,8.1
3755,375371,Tawana Scardina,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,43000.0,Married,Aurora,2021-12-08,21886.2,Standard,0,48.9
3756,414433,Lizette Rullo,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Urban,78337.0,Divorced,Aurora,2016-02-18,21892.35,Standard,0,119.5
3757,107296,Marcelene Wernecke,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Suburban,58149.0,Married,Aurora,2020-07-22,21892.94,Standard,0,65.7
3758,521043,Shaun Prevo,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,77311.0,Married,Aurora,2021-11-28,21914.41,Standard,0,49.2
3759,481851,Kasi Mathey,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Suburban,60180.0,Married,Aurora,2020-10-27,21920.81,Standard,0,62.4
3760,885763,Honey Aleksey,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,26378.0,Married,Aurora,2018-07-05,21941.86,Standard,0,90.6
3761,488647,Heath Mcfatter,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,80807.0,Married,Aurora,2020-06-09,21991.62,Standard,0,67.1
3762,324049,Chan Northrup,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Rural,0.0,Married,Aurora,2018-10-04,22041.86,Standard,1,8.1
3763,968842,Shandi Cardeiro,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Urban,66851.0,Married,Aurora,2017-02-26,22056.0,Standard,1,36.7
3764,745354,Arianne Lemin,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,female,College,Urban,0.0,Single,Aurora,2021-04-23,22062.55,2021 Promotion,0,56.5
3765,686232,Kaylee Gavilanes,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,24193.0,Married,Aurora,2015-07-08,22093.62,Standard,0,127.0
3766,835240,Sharilyn Sump,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Urban,0.0,Married,Aurora,2019-04-18,22103.51,2021 Promotion,0,81.0
3767,916269,Margot Falknor,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,College,Suburban,0.0,Married,Aurora,2016-09-18,22103.51,Standard,0,112.4
3768,942952,Loren Ruscio,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Suburban,0.0,Married,Aurora,2017-01-12,22103.51,Standard,1,2.4
3769,965713,Lanette Westbrooke,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,College,Suburban,0.0,Married,Aurora,2021-12-20,22103.51,Standard,0,48.5
3770,604510,Linda Meyerson,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Rural,58645.0,Married,Aurora,2021-03-11,22118.81,2021 Promotion,0,57.9
3771,504564,Sheryl Stamper,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,60426.0,Single,Aurora,2020-12-12,22185.88,Standard,0,60.9
3772,519419,Austin Ardinger,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,60426.0,Single,Aurora,2016-08-27,22185.88,Standard,0,113.2
3773,671115,Dorene Froozy,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Suburban,37553.0,Single,Aurora,2017-05-16,22217.97,Standard,0,104.4
3774,471000,Janessa Hornstrom,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Rural,83894.0,Married,Aurora,2015-05-20,22242.52,Standard,0,128.7
3775,677404,Keneth Minister,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Doctor,Suburban,23444.0,Married,Aurora,2018-11-15,22256.69,Standard,0,86.2
3776,772194,Broderick Letcher,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,50398.0,Single,Aurora,2016-10-06,22261.02,Standard,0,111.8
3777,869804,Bradford Vangorp,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Suburban,0.0,Married,Aurora,2018-10-24,22305.32,Standard,0,86.9
3778,983440,Cassi Morrill,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Rural,0.0,Married,Aurora,2015-05-10,22305.32,2021 Promotion,0,129.0
3779,851901,Myles Bowgren,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,College,Rural,0.0,Single,Aurora,2017-04-19,22315.06,Standard,0,105.3
3780,337148,Rossie Nuara,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,49078.0,Single,Aurora,2017-10-01,22332.44,Standard,0,99.8
3781,847704,John Seales,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Rural,49078.0,Single,Aurora,2021-06-28,22332.44,Standard,0,54.3
3782,295561,Migdalia Kosiba,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Aurora,2019-10-17,22337.16,Standard,1,8.1
3783,248265,Adrian Lienemann,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,22537.0,Married,Aurora,2017-08-14,22425.26,Standard,0,101.4
3784,875789,Sheena Mumaw,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Single,Aurora,2021-05-18,22445.28,Standard,0,55.7
3785,822995,Gina Dannelley,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Rural,69346.0,Married,Aurora,2016-06-23,22523.71,Standard,0,115.3
3786,219779,Mathilde Slane,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,23046.0,Married,Aurora,2016-01-19,22563.62,Standard,0,120.5
3787,155348,Antonina Tumey,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Master,Urban,27504.0,Divorced,Aurora,2019-02-21,22647.22,Standard,1,8.1
3788,205697,Octavia Huguley,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Master,Rural,23665.0,Married,Aurora,2020-04-16,22658.54,Standard,0,68.9
3789,827215,Alethia Michon,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Master,Urban,23665.0,Married,Aurora,2017-11-05,22658.54,Standard,0,98.7
3790,411420,Cliff Foxwell,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Rural,71879.0,Single,Aurora,2019-03-02,22693.29,Standard,0,82.6
3791,179153,Hugh Buckel,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Rural,51437.0,Married,Aurora,2016-01-21,22754.66,Standard,0,120.5
3792,205826,Laci Nichalson,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,51437.0,Married,Aurora,2021-09-04,22754.66,Standard,0,52.0
3793,602931,Trudi Staadt,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Rural,70521.0,Married,Aurora,2018-04-26,22762.21,Standard,0,92.9
3794,346560,Abigail Terrill,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,89384.0,Married,Aurora,2020-06-22,22837.14,Standard,1,8.2
3795,277855,Dirk Vandebogart,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0.0,Single,Aurora,2019-07-31,22895.35,Standard,0,77.6
3796,348600,Long Daudelin,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Aurora,2020-10-25,22895.35,Standard,0,62.5
3797,863219,Kareen Tomsick,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,male,Doctor,Suburban,20031.0,Married,Aurora,2015-06-24,22952.07,Standard,0,127.5
3798,524055,Kymberly Geurin,Ontario,Toronto,43.653225,-79.383186,V5R 1W3,male,Bachelor,Suburban,84831.0,Single,Aurora,2015-11-26,22986.15,Standard,0,122.3
3799,825730,William Hornby,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Rural,84831.0,Single,Aurora,2018-12-16,22986.15,Standard,1,8.1
3800,859516,Guadalupe Chastine,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,97460.0,Married,Aurora,2018-02-16,23020.89,Standard,0,95.2
3801,737534,Doreatha Spease,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Rural,41727.0,Married,Aurora,2020-01-18,23055.57,Standard,0,71.9
3802,677217,Mitsuko Clumpner,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,69240.0,Single,Aurora,2017-09-30,23086.36,Standard,0,99.9
3803,600432,Norbert Mertes,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,59821.0,Married,Aurora,2020-01-04,23144.13,Standard,0,72.3
3804,170152,Clarissa Kreutzer,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,58466.0,Married,Aurora,2021-09-19,23187.15,Standard,0,51.5
3805,958283,Cassi Estela,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,58466.0,Married,Aurora,2021-08-08,23187.15,Standard,0,52.9
3806,705020,Kattie Sauber,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,60233.0,Married,Aurora,2019-10-31,23208.39,Standard,0,74.5
3807,194722,Ilda Bocek,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,44719.0,Single,Aurora,2019-05-13,23331.83,Standard,0,80.2
3808,225486,Flossie Flemmons,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,42862.0,Married,Aurora,2016-10-23,23435.73,Standard,0,111.3
3809,885871,Georgie Sandmann,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,42862.0,Married,Aurora,2020-06-18,23435.73,Standard,0,66.8
3810,670751,Quinn Cunio,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,36537.0,Single,Aurora,2019-03-15,23515.85,Standard,0,82.2
3811,347914,Linn Cherenfant,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Suburban,33747.0,Married,Aurora,2021-05-05,23536.75,Standard,0,56.1
3812,336902,Carroll Chabez,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,76358.0,Married,Aurora,2021-04-30,23594.68,2021 Promotion,0,56.3
3813,709656,Caitlin Lauren,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,76358.0,Married,Aurora,2021-02-23,23594.68,2021 Promotion,0,58.5
3814,796900,Lenora Angelos,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,76358.0,Married,Aurora,2020-06-05,23594.68,Standard,0,67.2
3815,823567,Paulene Cuadra,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,76358.0,Married,Aurora,2020-06-04,23594.68,Standard,0,67.3
3816,921777,Yon Bakowski,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,76358.0,Married,Aurora,2017-03-29,23594.68,Standard,1,53.6
3817,342483,Terrance Kovacs,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,College,Suburban,0.0,Single,Aurora,2021-03-05,23706.11,2021 Promotion,0,58.1
3818,107993,Arnita Mills,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Urban,28025.0,Married,Aurora,2019-06-02,23740.12,Standard,0,79.5
3819,412186,Refugio Guderjahn,Ontario,Ottawa,45.421532,-75.697189,V5R 1W3,female,College,Suburban,0.0,Single,Aurora,2015-11-20,23747.47,Standard,0,122.5
3820,670131,Hollis Kemerly,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Bachelor,Rural,88680.0,Married,Aurora,2018-09-17,23813.52,Standard,0,88.1
3821,143151,Kelsey Wenning,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Suburban,0.0,Married,Aurora,2019-02-15,23866.16,Standard,0,83.1
3822,643643,Al Brochu,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Urban,0.0,Married,Aurora,2021-07-22,23875.48,Standard,0,53.5
3823,955750,Chan Mcbeath,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,39837.0,Married,Aurora,2016-01-25,23893.3,Standard,0,120.3
3824,577398,Toya Recker,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Rural,84365.0,Married,Aurora,2019-12-29,23981.54,Standard,0,72.5
3825,736685,Hertha Schouten,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Urban,79655.0,Married,Aurora,2017-09-02,23984.62,Standard,0,100.8
3826,844477,Lamar Zagel,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Urban,69781.0,Married,Aurora,2016-11-18,23990.15,Standard,1,8.1
3827,781963,Gilbert Araneo,Alberta,Banff,51.178398,-115.5708,V5R 1W3,male,Bachelor,Urban,65196.0,Married,Aurora,2021-01-31,24084.54,Standard,1,8.1
3828,398965,Eboni Selvester,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,High School or Below,Rural,14072.0,Divorced,Aurora,2019-11-25,24127.5,Standard,0,73.7
3829,410202,Kieth Moisan,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,High School or Below,Suburban,14072.0,Divorced,Aurora,2019-10-28,24127.5,Standard,0,74.6
3830,555745,Rene Heinz,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,High School or Below,Rural,14072.0,Divorced,Aurora,2020-03-08,24127.5,Standard,0,70.2
3831,977550,Michell Determann,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Rural,14072.0,Divorced,Aurora,2017-06-01,24127.5,Standard,0,103.9
3832,448812,Wallace Wuolle,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,College,Rural,0.0,Single,Aurora,2016-10-20,24143.88,Standard,0,111.4
3833,436282,Willie Revera,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,32989.0,Married,Aurora,2017-07-21,24186.88,Standard,1,18.9
3834,636213,Sharolyn Hult,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,College,Rural,0.0,Single,Aurora,2016-02-10,24238.66,Standard,0,119.8
3835,864128,Markus Hyslop,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0.0,Single,Aurora,2019-01-12,24258.71,Standard,0,84.2
3836,424098,Dolly Kanakares,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Aurora,2019-04-09,24337.38,Standard,0,81.3
3837,740083,Moira Pacquin,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,73692.0,Married,Aurora,2015-11-01,24338.51,Standard,0,123.2
3838,292384,Kendra Ventola,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Married,Aurora,2019-05-12,24552.87,Standard,0,80.2
3839,596911,Leonila Bilton,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,female,Bachelor,Rural,73716.0,Married,Aurora,2016-07-24,24636.97,Standard,0,114.3
3840,636749,Laurette Geremia,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Rural,0.0,Single,Aurora,2017-10-15,24672.66,Standard,0,99.4
